1,1,1,0,0
2,1,2,0,0
3,1,3,0,0
3,0,3,0,0
3,0,3,0,0
6,3,6,0,0
7,1,7,0,0
9,2,9,0,0
11,2,11,0,0
15,4,15,0,0
17,2,17,0,0
23,6,23,0,0
34,11,34,0,0
42,8,43,1,0
61,19,62,1,0
82,21,84,2,0
108,26,111,2,1
139,31,142,2,1
188,49,191,2,1
253,65,259,5,1
342,89,349,6,1
462,120,471,8,1
621,159,632,10,1
853,232,868,14,1
1146,293,1163,16,1
1514,368,1537,22,1
2033,519,2067,33,1
2746,713,2789,41,2
3727,981,3789,58,4
5019,1292,5103,80,4
5064,45,5175,105,6
5068,4,5210,134,8
5038,-30,5229,178,13
4980,-58,5239,239,20
4895,-85,5244,325,24
4776,-119,5247,445,26
4619,-157,5251,594,38
4384,-235,5252,818,50
4090,-294,5253,1099,64
3716,-374,5253,1451,86
3287,-429,5354,1980,87
2571,-716,5360,2672,117
1596,-975,5385,3535,254
282,-1314,5385,4757,346
210,-72,5385,4829,346
175,-35,5385,4864,346
156,-19,5385,4883,346
166,10,5405,4887,352
161,-5,5405,4891,353
158,-3,5405,4894,353
154,-4,5405,4896,355
153,-1,5405,4897,355
152,-1,5405,4898,355
152,0,5405,4898,355
51,-101,5405,4999,355
45,-6,5405,5005,355
20,-25,5405,5030,355
20,0,5405,5030,355
20,0,5405,5030,355
20,0,5405,5030,355
20,0,5405,5030,355
0,-20,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
0,0,5405,5046,359
