1,1,1,0,0
2,1,2,0,0
3,1,3,0,0
4,1,4,0,0
6,2,6,0,0
9,3,9,0,0
13,4,13,0,0
18,5,18,0,0
23,5,23,0,0
30,7,30,0,0
41,11,41,0,0
50,9,50,0,0
69,19,69,0,0
90,21,91,1,0
118,28,119,1,0
153,35,155,2,0
208,55,210,2,0
261,53,264,3,0
354,93,359,5,0
466,112,474,8,0
602,136,614,12,0
801,199,818,17,0
1055,254,1077,22,0
1410,355,1433,23,0
1813,403,1847,34,0
2326,513,2395,42,27
2944,618,3115,60,111
3862,918,4057,82,113
5078,1216,5312,110,124
6539,1461,6890,145,206
8348,1809,8807,204,255
10712,2364,11353,244,397
13678,2966,14583,331,574
17170,3492,18639,389,1080
21206,4036,23587,517,1864
26254,5048,29590,637,2699
32243,5989,36842,881,3718
39401,7158,45660,1147,5112
47449,8048,56040,1524,7067
57336,9887,67922,1913,8673
68435,11099,81786,2537,10814
80743,12308,97449,3333,13373
94553,13810,115317,4476,16288
109560,15007,134858,5654,19644
125996,16436,156156,7230,22930
142808,16812,178785,9214,26763
160077,17269,202334,11985,30272
177119,17042,226544,15366,34059
193151,16032,251014,19269,38594
208315,15164,275384,24203,42866
221849,13534,298746,30263,46634
232935,11086,320745,37541,50269
241849,8914,341300,45823,53628
246834,4985,359786,55610,57342
248819,1985,376285,66584,60882
247974,-845,390804,79056,63774
243311,-4663,403227,93042,66874
235953,-7358,413902,108195,69754
225601,-10352,423003,125040,72362
213144,-12457,430587,142764,74679
198264,-14880,436827,161416,77147
181909,-16355,441905,180514,79482
165453,-16456,446234,200060,80721
148094,-17359,449754,219025,82635
130773,-17321,452667,237662,84232
114261,-16512,455058,254891,85906
98525,-15736,457073,270918,87630
84563,-13962,458651,285581,88507
72008,-12555,459948,298721,89219
60596,-11412,461005,310234,90175
51074,-9522,461921,319861,90986
42612,-8462,462620,328440,91568
35233,-7379,463206,335887,92086
28955,-6278,463705,342284,92466
23840,-5115,464046,347404,92802
19929,-3911,464380,351366,93085
16443,-3486,464652,354888,93321
13658,-2785,464867,357466,93743
11379,-2279,465054,359651,94024
9493,-1886,465199,361601,94105
7997,-1496,465317,363215,94105
6765,-1232,465410,364503,94142
5664,-1101,465502,365553,94285
4834,-830,465576,366341,94401
4039,-795,465627,367184,94404
3491,-548,465679,367715,94473
2969,-522,465713,368147,94597
2542,-427,465739,368600,94597
2161,-381,465762,368882,94719
1884,-277,465784,369181,94719
1592,-292,465802,369491,94719
1323,-269,465815,369714,94778
1106,-217,465831,369947,94778
911,-195,465837,370014,94912
741,-170,465847,370194,94912
627,-114,465855,370316,94912
499,-128,465858,370447,94912
408,-91,465865,370545,94912
350,-58,465867,370590,94927
272,-78,465868,370669,94927
233,-39,465872,370712,94927
220,-13,465878,370731,94927
197,-23,465882,370745,94940
159,-38,465884,370785,94940
124,-35,465886,370822,94940
118,-6,465887,370829,94940
98,-20,465889,370851,94940
84,-14,465890,370866,94940
61,-23,465890,370889,94940
48,-13,465890,370902,94940
45,-3,465890,370905,94940
38,-7,465890,370912,94940
29,-9,465891,370922,94940
28,-1,465891,370923,94940
21,-7,465891,370930,94940
15,-6,465891,370936,94940
15,0,465891,370936,94940
13,-2,465891,370938,94940
13,0,465891,370938,94940
10,-3,465891,370941,94940
8,-2,465891,370943,94940
8,0,465891,370943,94940
8,0,465891,370943,94940
4,-4,465891,370947,94940
5,1,465892,370947,94940
4,-1,465893,370949,94940
3,-1,465893,370950,94940
3,0,465893,370950,94940
2,-1,465893,370951,94940
2,0,465893,370951,94940
2,0,465893,370951,94940
2,0,465893,370951,94940
2,0,465893,370951,94940
2,0,465893,370951,94940
2,0,465893,370951,94940
2,0,465893,370951,94940
2,0,465893,370951,94940
2,0,465893,370951,94940
1,-1,465893,370952,94940
0,-1,465893,370953,94940
0,0,465893,370953,94940
0,0,465893,370953,94940
0,0,465893,370953,94940
0,0,465893,370953,94940
0,0,465893,370953,94940
0,0,465893,370953,94940
0,0,465893,370953,94940
0,0,465893,370953,94940
0,0,465893,370953,94940
0,0,465893,370953,94940
