2,2,2,0,0
3,1,3,0,0
4,1,5,1,0
7,3,9,2,0
15,8,18,3,0
24,9,27,3,0
38,14,45,7,0
49,11,65,16,0
72,23,97,25,0
93,21,136,43,0
123,30,186,63,0
160,37,255,95,0
228,68,364,136,0
341,113,503,158,4
479,138,698,215,4
618,139,946,324,4
831,213,1267,432,4
1078,247,1709,627,4
1414,336,2293,875,4
1863,449,3063,1196,4
2426,563,4095,1621,48
3184,758,5407,2122,101
4189,1005,7108,2818,101
5326,1137,9340,3711,303
6768,1442,12049,4846,435
8614,1846,15462,6202,646
10203,1589,19654,7888,1563
11795,1592,24298,9911,2592
13045,1250,29446,12948,3453
14255,1210,35002,16190,4557
15710,1455,41027,19873,5444
17316,1606,47645,24115,6214
18737,1421,54762,28826,7199
19824,1087,62289,34208,8257
20667,843,70164,40413,9084
21635,968,78250,46445,10170
22461,826,86684,52544,11679
22593,132,94951,59031,13327
22450,-143,103007,65916,14641
22040,-410,110833,72879,15914
21360,-680,118337,79605,17372
20755,-605,125597,86280,18562
19876,-879,132413,93212,19325
19135,-741,138973,99516,20322
18083,-1052,145277,106033,21161
17201,-882,151158,111916,22041
16694,-507,156803,117266,22843
16072,-622,162108,122359,23677
15105,-967,166776,127297,24374
14114,-991,171284,132128,25042
13016,-1098,175433,136600,25817
12160,-856,179195,140621,26414
11267,-893,182732,144775,26690
10451,-816,186002,148302,27249
9741,-710,189054,151816,27497
9007,-734,191938,154875,28056
8697,-310,194632,157503,28432
8392,-305,197116,159927,28797
7991,-401,199362,162168,29203
7414,-577,201407,164580,29413
6890,-524,203276,166801,29585
6480,-410,204933,168726,29727
5957,-523,206468,170760,29751
5479,-478,207936,172706,29751
5058,-421,209350,174502,29790
4802,-256,210725,176065,29858
4779,-23,212069,177409,29881
4671,-108,213351,178629,30051
4830,159,214573,179666,30077
4658,-172,215740,180747,30335
4582,-76,216795,181675,30538
4212,-370,217703,182926,30565
3895,-317,218494,184034,30565
3715,-180,219320,184978,30627
3531,-184,220097,185939,30627
3146,-385,220796,187023,30627
2865,-281,221495,188003,30627
2598,-267,222150,188925,30627
2544,-54,222779,189608,30627
2481,-63,223369,190236,30652
2541,60,223961,190733,30687
2507,-34,224484,191290,30687
2454,-53,225017,191876,30687
2325,-129,225519,192507,30687
2323,-2,225983,192973,30687
2224,-99,226450,193539,30687
2098,-126,226871,194058,30715
1999,-99,227289,194546,30744
1760,-239,227654,195026,30868
1695,-65,228009,195446,30868
1559,-136,228311,195884,30868
1381,-178,228590,196341,30868
1304,-77,228890,196699,30887
1162,-142,229153,197104,30887
1004,-158,229366,197384,30978
983,-21,229595,197634,30978
869,-114,229812,197965,30978
853,-16,230008,198177,30978
822,-31,230185,198385,30978
750,-72,230352,198574,31028
713,-37,230511,198770,31028
649,-64,230645,198948,31048
552,-97,230773,199173,31048
516,-36,230894,199330,31048
455,-61,230984,199481,31048
396,-59,231075,199631,31048
353,-43,231173,199772,31048
339,-14,231249,199862,31048
316,-23,231338,199974,31048
302,-14,231410,200060,31048
279,-23,231485,200122,31084
259,-20,231555,200212,31084
284,25,231632,200264,31084
318,34,231694,200292,31084
308,-10,231754,200362,31084
311,3,231809,200414,31084
260,-51,231862,200518,31084
254,-6,231916,200578,31084
254,0,231971,200633,31084
223,-31,232013,200706,31084
190,-33,232059,200785,31084
175,-15,232099,200840,31084
159,-16,232136,200893,31084
167,8,232180,200929,31084
163,-4,232216,200969,31084
152,-11,232242,201006,31084
143,-9,232277,201050,31084
121,-22,232313,201108,31084
133,12,232341,201124,31084
142,9,232378,201152,31084
122,-20,232403,201197,31084
113,-9,232422,201225,31084
95,-18,232441,201262,31084
89,-6,232460,201287,31084
85,-4,232475,201306,31084
73,-12,232492,201335,31084
61,-12,232506,201361,31084
55,-6,232516,201377,31084
52,-3,232530,201394,31084
49,-3,232541,201408,31084
49,0,232551,201418,31084
42,-7,232558,201432,31084
37,-5,232564,201443,31084
20,-17,232571,201467,31084
20,0,232578,201474,31084
17,-3,232581,201480,31084
17,0,232588,201487,31084
12,-5,232590,201494,31084
11,-1,232592,201497,31084
5,-6,232593,201504,31084
4,-1,232594,201506,31084
3,-1,232595,201508,31084
2,-1,232595,201509,31084
2,0,232595,201509,31084
1,-1,232595,201510,31084
1,0,232595,201510,31084
1,0,232595,201510,31084
1,0,232595,201510,31084
1,0,232595,201510,31084
1,0,232595,201510,31084
0,-1,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
0,0,232595,201511,31084
